DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
07/05/2014;3194393;CHEVILLE, IMPLANT ASTRAGALIEN, NON CIMENTE, INTEGRA, HINTEGRA.;735,88;PII;
01/06/2015;3194418;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE FLEX, DIAM 5,00;9414,82;PII;
08/09/2003;3194507;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, TEKNIMED, EUROCER 400;152,45;PII;
03/06/2015;3194855;ENDOPROTHESE AORTIQUE THO, COOK, ZENITH ALPHA, SYST MOD, CORPS PROX DEG SURMES.;5268;PII;
08/09/2003;3194909;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, ORTHOTECHNIQUE, OSTEOSET;213,43;PII;
01/09/2015;3195180;HANCHE, TETE ET TETE A JUPE ALLIAGE METALLIQUE, MATHYS, METAMYS;354,47;PII;
01/09/2015;3195197;LIGAMENT ARTICULAIRE ARTIFICIEL NON AIGUILLE AUTRE EPAULE GENOU CHEVILLE RACHIS;55,9;PII;
22/10/2012;3195323;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, PILIER 9 MM.;489,52;PII;
01/09/2015;3195375;GENOU, PROTHESE TOTALE SPECIALE REALISEE A L'UNITE;4638,87;PII;
01/06/2015;3195636;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE, DIAM 2,50;9414,82;PII;
01/10/2014;3195843;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 2,25MM;875;PII;
01/09/2015;3195932;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE MICRO, DROITE;81,96;PII;
23/04/2015;3196096;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, TERUMO, NOBORI, DIAM 3,00 MM;875;PII;
01/09/2015;3196133;GENOU, IMPLANT TIBIAL BICOMPARTIMENTAL MONOBLOC AVEC EMBASE TOUT POLYETHYLENE;490,4;PII;
22/10/2012;3196222;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, PILIER ANGULAIRE 10 DEGRES;489,52;PII;
01/06/2015;3196239;ENDOPROTHESE AAA, MF SAS, ENDURANT II, CORPS BIFURQUE;4186,56;PII;
08/09/2003;3196475;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, MCP, TRANS-OSSATITE;167,69;PII;
23/04/2015;3196601;ENDOPROTHESE CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR, DIAM 4,0 MM;875;PII;
23/04/2015;3196759;ENDOPROT CORO, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR SPRINT RX,DIAM 2,5 MM;875;PII;
08/09/2010;3196802;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, BAGUE OVALE HAP;1266;PII;
20/02/2014;3196854;STENT INTRACRANIEN AUTO-EXPANSIBLE, COVIDIEN, SOLITAIRE AB;2755;PII;
08/09/2010;3196883;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, COMPOSANT OVAL NON HAP;1477;PII;
08/09/2003;3196920;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, CERAFORM;152,45;PII;
01/09/2015;3196943;OSTEOSYNTHESE, CLOU D'ALLONGEMENT AVEC SON SYSTEME DE VERROUILLAGE;2259,66;PII;
08/09/2003;3197003;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, EUROCER;152,45;PII;
25/12/2014;3197730;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, ABBOTT, XIENCE PRIME, DIAM 2,25MM;875;PII;
01/09/2015;3197753;OSTEOSYNTHESE, SYSTEME D'ANCRAGE TENDINEUX OU LIGAMENTAIRE, NON RESORBABLE;120,05;PII;
21/08/2012;3198103;GENOU, IMPLANT MENISCAL, ANCRE NON RESORBABLE 4 IMPLANTS, LINVATEC, SEQUENT;460;PII;
07/05/2014;3198221;UROGENITAL, IMPLANT PENIEN + ANTIBIOTIQUE, AMS, AMS 700 INHIBIZONE;2915,59;PII;
01/09/2015;3198244;IMPLANT SUR MESURE, POUR RECONSTRUCTION DE LA TETE DU FEMUR, APPUI ISCHIATIQUE;2855,98;PII;
01/09/2015;3198528;HANCHE, TIGE DE REPRISE, COL INCLUS, DROITE, MODULAIRE, CIMENTEE;842,12;PII;
22/07/2015;3198706;MICRO-SPIRES, PENUMBRA, FORME COMPLEXE, PENUMBRA COIL 400.;717,12;PII;
01/09/2015;3198764;RACHIS, IMPLANT D'ANCRAGE, VIS SPECIFIQUE SIMPLE;29,56;PII;
08/09/2003;3198965;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, SBM, SYNATITE;213,43;PII;
01/09/2015;3198994;HANCHE, INSERT EN ALLIAGE METALLIQUE, ZIMMER, METASUL;356,49;PII;
08/09/2003;3199189;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, SBM, SYNATITE;221,05;PII;
01/09/2015;3199321;HANCHE, TIGE STANDARD, COL INCLUS,  DROITE, MODULAIRE, CIMENTEE;673,61;PII;
09/07/2013;3199456;IMPLANT OSSEUX, POUDRE, > 15CM3, TEKNIMED, CEMENTEK;221,05;PII;
01/09/2015;3199522;IMPLANT CRANIO-MAXILLO-FACIAL, VIS MICRO, MINI OU MAXI,AUTOFOREUSE OU A AILETTES;61,47;PII;
23/04/2015;3199574;ENDOPROTHESE CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR, DIAM 3,5 MM;875;PII;
08/09/2003;3199605;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, COATING INDUSTRIES,ALASKA;152,45;PII;
08/09/2003;3199769;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, KASIOS, TCH;152,45;PII;
08/09/2003;3199806;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, KASIOS, TCH;167,69;PII;
21/05/2005;3200395;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 500;533,57;PII;
21/05/2005;3200627;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, PRO OSTEON 200;365,88;PII;
11/02/2010;3201733;VALVE CARDIAQUE, CONDUIT VALVE, VASCUTEK, PR66 ET AR22-PORCIN ET EQUIN;3242,44;PII;
21/05/2005;3202922;IMPLANT OSSEUX, SUR MESURE, BIOLAND, OXBONE CMF;1311,06;PII;
23/07/2015;3203608;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, MEDTRONIC, MELODY + ENSEMBLE;19939,5;PII;
21/05/2005;3203689;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, BIOLAND,OXBONE OU ISOBONE;274,41;PII;
21/05/2005;3204039;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, SYMATESE, COLLAPAT II;152,45;PII;
21/05/2005;3204460;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 200;533,57;PII;
21/05/2005;3204772;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, INTERPORE, PRO OSTEON 200;152,45;PII;
21/05/2005;3204803;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INTERPORE, PRO OSTEON 500;480,21;PII;
02/01/2013;3205292;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, EDWARDS, SAPIEN XT + ASCENDRA;19517,5;PII;
21/05/2005;3205323;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, OXBONE ISOBONE;304,9;PII;
21/05/2005;3205777;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, SYMATESE, COLLAPAT II;320,14;PII;
21/05/2005;3205895;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, BIOLAND, OXBONE CMF;320,14;PII;
21/05/2005;3206676;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, GEISTLICH, ORTHOSS TM-BOVIN;365,88;PII;
21/05/2005;3206860;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, ORQUEST, HEALOS;152,45;PII;
21/05/2005;3208617;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, OST DVPT, LUBBOC-BOVIN;320,14;PII;
21/05/2005;3208913;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, ORQUEST, HEALOS;533,57;PII;
21/05/2005;3209485;IMPLANT OSSEUX, SUR MESURE, INTERPORE, PRO OSTEON 500 R-CORAIL;1311,06;PII;
21/05/2005;3209746;IMPLANT OSSEUX, SUR MESURE, GEISTLICH, ORTHOSS TM-BOVIN;1311,06;PII;
22/10/2012;3209982;VALVE CARDIAQUE, CONDUIT AORTIQUE VALVE, VASCUTEK, BIOVALSALVA BIPLEX PORCIN;3242,44;PII;
21/05/2005;3210198;VALVE CARDIAQUE, CONDUIT VALVE, ATS MEDICAL, ATS-BOVIN;3242,44;PII;
21/05/2005;3210206;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, BIOLAND, OXBONE NEURO-BOVIN;152,45;PII;
21/05/2005;3210873;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, GEISTLICH, ORTHOSS TM-BOVIN;152,45;PII;
21/05/2005;3211230;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, MERCK, ENDOBON EMD-BOVIN;533,57;PII;
21/05/2005;3211625;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, SYMATESE, COLLAPAT II;304,9;PII;
14/06/2005;3212145;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, BIOCORAL;304,9;PII;
21/05/2005;3212895;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, OST DVPT, LUBBOC-BOVIN;480,21;PII;
21/05/2005;3213044;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, PRO OSTEON 200 R-CORAIL;320,14;PII;
21/05/2005;3214569;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, BIOLAND, OXBONE OU ISOBONE;365,88;PII;
21/05/2005;3214658;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 500 R-CORAIL;533,57;PII;
21/05/2005;3216108;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, MERCK, ENDOBON;365,88;PII;
21/05/2005;3216195;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, P.OSTEON 500R;304,9;PII;
21/05/2005;3216367;IMPLANT ENDOVASCULAIRE CORONARIEN, CORDIS, BX VELOCITY AVEC HEPACOAT-PORCIN;841,52;PII;
21/05/2005;3216670;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 200 R-CORAIL;274,41;PII;
21/05/2005;3216723;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, PYROST-BOVIN;304,9;PII;
21/05/2005;3217651;VALVE CARDIAQUE, CONDUIT VALVE, SORIN BIOMEDICA, CARBONART AVP-BOVIN;3242,44;PII;
21/05/2005;3217993;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, STRYKER, PYROST-BOVIN;365,88;PII;
21/05/2005;3218395;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, OST DEVPT, ISOBONE2-BOVIN;274,41;PII;
21/05/2005;3219087;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, ORQUEST,HEALOS;304,9;PII;
21/05/2005;3219265;VALVE CARDIAQUE, CONDUIT AORTIQUE VALVE, SHELHIGH, NR 2000C BOVIN & PORCIN;3242,44;PII;
21/05/2005;3219561;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 500;274,41;PII;
21/05/2005;3220179;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, OXBONE CMF;304,9;PII;
13/10/2010;3220535;VALVE CARDIAQUE, CONDUIT PULMONAIRE VALVE, MEDTRONIC, HANCOCK HC 150-PORCIN;3242,44;PII;
21/05/2005;3220920;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, PRO OSTEON 200 R-CORAIL;365,88;PII;
21/05/2005;3221150;IMPLANT OSSEUX, SUR MESURE, INTERPORE, PRO OSTEON 500;1311,06;PII;
21/05/2005;3221919;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INOTEB, BIOCORAL-CORAIL;533,57;PII;
21/05/2005;3222209;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, ORQUEST, HEALOS;480,21;PII;
21/05/2005;3222250;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, OXBONE NEURO;304,9;PII;
21/05/2005;3222735;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, MERCK, ENDOBON;320,14;PII;
21/05/2005;3222913;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, STRYKER, PYROST-BOVIN;480,21;PII;
31/07/2006;3222988;VALVE CARDIAQUE, CONDUIT AORTIQUE VALVE, ST JUDE MEDICAL, VAVGJ-515-BOVIN;3242,44;PII;
21/05/2005;3223002;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, PRO OSTEON 500 R-CORAIL;365,88;PII;
21/05/2005;3223143;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, OST DVPT, ISOBONE2-BOVIN;533,57;PII;
21/05/2005;3224160;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, MERCK, ENDOBON EMD-BOVIN;365,88;PII;
21/05/2005;3224310;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, PRO OSTEON 200;304,9;PII;
21/05/2005;3224444;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, STRYKER, PYROST-BOVIN;152,45;PII;
21/05/2005;3225225;IMPLANT OSSEUX, SUR MESURE, MERCK, ENDOBON EMD-BOVIN;1311,06;PII;
21/05/2005;3225662;VALVE CARDIAQUE, CONDUIT VALVE, LABCOR LABORATORIOS, T 07 EAIS-BOVIN/PORCIN;3242,44;PII;
21/05/2005;3226012;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, STRYKER, PYROST-BOVIN;274,41;PII;
21/05/2005;3226348;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, GEISTLICH, BIO-OSS-BOVIN;480,21;PII;
21/05/2005;3226466;IMPLANT OSSEUX, SUR MESURE, INTERPORE, PRO OSTEON 200 R-CORAIL;1311,06;PII;
14/06/2005;3226609;IMPLANT OSSEUX, SUR MESURE, BIOCORAL, BIOCORAL-CORAIL;1311,06;PII;
01/04/2015;3226785;IMPLANT ORTHOPEDIQUE, OBTURATEUR, CERAVER OSTEAL, OBTURATEUR GELATINE-BOVIN;55,15;PII;
21/05/2005;3227336;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, GEISTLICH, BIO-OSS - BOVIN;533,57;PII;
21/05/2005;3228360;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, BIOLAND, OXBONE OU ISOBONE;152,45;PII;
21/05/2005;3228778;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, GEISTLICH, BIO-OSS BOVIN;274,41;PII;
21/05/2005;3229855;IMPLANT OSSEUX, SUR MESURE, STRYKER, PYROST-BOVIN;1311,06;PII;
21/05/2005;3230723;IMPLANT OSSEUX, SUR MESURE, BIOLAND, OXBONE NEURO-BOVIN;1311,06;PII;
21/05/2005;3230924;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15 CM3, ORQUEST, HEALOS;274,41;PII;
21/05/2005;3231496;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOLAND, OXBONE OU ISOBONE;480,21;PII;
21/05/2005;3232248;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, SYMATESE, COLLAPAT II;365,88;PII;
14/06/2005;3233331;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOCORAL, BIOCORAL-CORAIL;480,21;PII;
21/05/2005;3233420;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, OST DVPT, ISOBONE2-BOVIN;480,21;PII;
01/09/2015;3234141;IMPLANT ORTHOPEDIQUE, OBTURATEUR, TEKNIMED, CEMSTOP-PORCIN;55,15;PII;
21/05/2005;3234371;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, OST DEVPT, LUBBOC-BOVIN;365,88;PII;
08/09/2003;3234603;VALVE CARDIAQUE, VALVE ANIMALE, SORIN BIOMEDICA, PERICARBON STENLESS-BOVIN;2655,66;PII;
21/05/2005;3235270;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, OST DVPT, LUBBOC-BOVIN;304,9;PII;
09/04/2013;3235301;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, MEDTRONIC, COREVALVE, AOA;19517,5;PII;
21/05/2005;3235376;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, BIOLAND, OXBONE CMF;533,57;PII;
21/05/2005;3235703;IMPLANT OSSEUX, SUR MESURE, OST DVPT, ISOBONE2-BOVIN;1311,06;PII;
21/05/2005;3235844;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, OST DVPT, LUBBOC-BOVIN;152,45;PII;
21/05/2005;3236163;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 200 R-CORAIL;533,57;PII;
21/05/2005;3236536;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, INTERPORE, PRO OSTEON 200-R CORAIL;152,45;PII;
21/05/2005;3236849;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, BIOLAND, OXBONE OU ISOBONE;320,14;PII;
21/05/2005;3236861;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, SYMATESE, COLLAPAT II;274,41;PII;
21/05/2005;3237412;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, EMD-BOVIN;304,9;PII;
13/10/2010;3237487;VALVE CARDIAQUE, CONDUIT PULMONAIRE VALVE, MEDTRONIC, CONTEGRA-BOVIN;3242,44;PII;
01/04/2015;3237620;IMPLANT ORTHOPEDIQUE, OBTURATEUR, MEDICAL CALCIUM PHOSPHATES, MONOSTOP-PORCIN;55,15;PII;
19/09/2013;3238191;IMPLANT D'EMBOLISATION ARTERIELLE, BIOSPHERE MEDICAL, EMBOGOLD 1 ML;99,55;PII;
01/09/2015;3238305;IMPLANT ORTHOPEDIQUE, OBTURATEUR, SCIENCE ET MEDECINE, BIOSEM II-BOVIN;55,15;PII;
05/08/2015;3239144;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, EDWARDS, SAPIEN XT + NOVAFLEX +;19517,5;PII;
21/05/2005;3239523;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, OST DVPT, ISOBONE2-BOVIN;304,9;PII;
16/09/2014;3239865;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, EDWARDS SAPIEN 3 + CERTITUDE;19517,5;PII;
21/05/2005;3239954;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOLAND, OXBONE OU ISOBONE;304,9;PII;
14/06/2005;3240012;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, BIOCORAL FRANCE, BIOCORAL-CORAIL;152,45;PII;
21/05/2005;3240182;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, ORQUEST, HEALOS;365,88;PII;
21/05/2005;3240673;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, BIOLAND, OXBONE NEURO-BOVIN;365,88;PII;
14/07/2009;3241550;VALVE CARDIAQUE, CONDUIT AORTIQUE VALVE, VASCUTEK, BIOVALSALVA PORCIN;3242,44;PII;
22/01/2013;3241796;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, EDWARDS, SAPIEN XT + ASCENDRA+;19517,5;PII;
21/05/2005;3242703;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOLAND, OXBONE NEURO-BOVIN;304,9;PII;
19/09/2013;3243938;IMPLANT D'EMBOLISATION ARTERIELLE, BIOSPHERE MEDICAL, EMBOGOLD 2 ML;176,91;PII;
21/05/2005;3244613;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOLAND, OXBONE CMF;304,9;PII;
21/05/2005;3244731;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, P.OSTEON 200R;304,9;PII;
21/05/2005;3245328;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, LUBBOC-BOVIN;304,9;PII;
21/05/2005;3245854;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, PRO OSTEON 500;320,14;PII;
21/05/2005;3246055;IMPLANT OSSEUX, SUR MESURE, OST DVPT, LUBBOC-BOVIN;1311,06;PII;
21/05/2005;3246641;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, SYMATESE, COLLAPAT II;480,21;PII;
01/09/2015;3246747;IMPLANT ORTHOPEDIQUE, OBTURATEUR, TEKNIMED, MEDULOK-PORCIN;55,15;PII;
21/05/2005;3247563;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, INOTEB, BIOCORAL-CORAIL;365,88;PII;
21/05/2005;3247681;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, MERCK, ENDOBON EMD-BOVIN;152,45;PII;
21/05/2005;3249415;VALVE CARDIAQUE, CONDUIT PULMONAIRE VALVE, SHELHIGH, NR 4000PA-BOVIN & PORCIN;3242,44;PII;
21/05/2005;3249792;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, COLLAPAT II;304,9;PII;
01/09/2015;3250619;IMPLANT ORTHOPEDIQUE, OBTURATEUR, DEPUY, OBTURATEUR-PORCIN, BIOSTOP G;55,15;PII;
21/05/2005;3250654;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOLAND, OXBONE NEURO-BOVIN;480,21;PII;
14/06/2005;3250890;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOCORAL, BIOCORAL-CORAIL;304,9;PII;
21/05/2005;3251056;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3,GEISTLICH,ORTHOSS TM-BOVIN;274,41;PII;
21/05/2005;3251091;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, MERCK, ENDOBON EMD-BOVIN;320,14;PII;
21/05/2005;3253300;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, PRO OSTEON 500;304,9;PII;
19/09/2013;3254468;IMPLANT D'EMBOLISATION ARTERIELLE, BIOSPHERE MEDICAL, EMBOSPHERE 1 ML;99,55;PII;
21/05/2005;3257047;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, OST DVPT, ISOBONE2-BOVIN;320,14;PII;
21/05/2005;3257550;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, PRO OSTEON 200;304,9;PII;
21/05/2005;3257722;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, SYMATESE, COLLAPAT II;533,57;PII;
21/05/2005;3257739;IMPLANT ENDOVASCULAIRE CORONARIEN, MEDTRONIC, WIKTOR I HEPAMED-PORCIN;841,52;PII;
21/05/2005;3258503;IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, STRYKER, PYROST-BOVIN;533,57;PII;
21/05/2005;3259098;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, PRO OSTEON 500 R-CORAIL;304,9;PII;
01/09/2015;3261304;IMPLANT ORTHOPEDIQUE, OBTURATEUR, MEDICALBIOMAT, BIOPLUG PORCIN;55,15;PII;
21/05/2005;3261876;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, GEISTLICH, ORTHOSS TM-BOVIN;320,14;PII;
21/05/2005;3263237;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INTERPORE, PRO OSTEON 200 R-CORAIL;480,21;PII;
21/05/2005;3263243;IMPLANT OSSEUX, GEOMETRIQUE, < OU = 5CM3, OST DVPT, ISOBONE2-BOVIN;152,45;PII;
21/05/2005;3263266;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, PRO OSTEON 500;365,88;PII;
21/05/2005;3263310;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, GEISTLICH, BIO-OSS-BOVIN;365,88;PII;
21/05/2005;3265822;VALVE CARDIAQUE, CONDUIT VALVE, SULZER, CARBO-SEAL-BOVIN;3242,44;PII;
21/05/2005;3266307;IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, ORQUEST, HEALOS;320,14;PII;
21/05/2005;3266342;IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, GEISTLICH, ORTHOSS TM-BOVIN;304,9;PII;
09/11/2015;3267005;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, MEDTRONIC, COREVALVE EVOLUT R.;19517,5;PII;
21/05/2005;3267241;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 500 R-CORAIL;274,41;PII;
11/02/2010;3267710;VALVE CARDIAQUE, CONDUIT VALVE, VASCUTEK, PPR11 ET PAR99-PORCIN;3242,44;PII;
19/09/2013;3268772;IMPLANT D'EMBOLISATION ARTERIELLE, BIOSPHERE MEDICAL, EMBOSPHERE 2 ML;176,91;PII;
15/08/2012;3269300;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, MEDTRONIC, COREVALVE + ACCUTRAK;19517,5;PII;
21/05/2005;3269642;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, MERCK, ENDOBON;274,41;PII;
21/05/2005;3270415;IMPLANT OSSEUX, SUR MESURE, MERCK, ENDOBON;1311,06;PII;
21/05/2005;3270987;IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOLAND, OXBONE CMF;480,21;PII;
21/05/2005;3271350;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, OST DEVPT, LUBBOC-BOVIN;274,41;PII;
21/05/2005;3271521;IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, BIO-OSS- BOVIN;304,9;PII;
13/10/2010;3271751;VALVE CARDIAQUE, CONDUIT PULMONAIRE VALVE, MEDTRONIC, HANCOCK HC 105-PORCIN;3242,44;PII;
