code régime;caisse gestionnaire;centre gestionnaire;libellé;régime;organisme destinataire;code centre informatique;adresse 1;adresse 2;commune;code postal;cédex;téléphone;fax
03;055;1100;R.A.M. (SECTION AUTONOME BATELLERIE);Régime Social des Indépendants - RSI;170;002;Rue louis de Broglie;Bat Q Parc Technopolis;LAVAL;53081;CEDEX 9;02 43 59 69 42;02 43 59 68 32
03;058;7800;R.A.M. de GUADELOUPE (ANTILLES GUYANE);Régime Social des Indépendants - RSI;176;002;ZAC de houelbourg 3;voie verte BP 2017;JARRY;97191;CEDEX;05 90 23 94 22;05 96 51 54 27
03;058;8800;R.A.M. de MARTINIQUE (ANTILLES GUYANE);Régime Social des Indépendants - RSI;177;002;Habitation Bois Quarré;Carrefour MANGOT VULCIN - BP 388;LAMENTIN;97288;CEDEX;05 90 23 94 22;05 96 51 54 27
03;003;1400;RAM (ALSACE);Régime Social des Indépendants - RSI;006;001;30 avenue du Rhin;CS 20260;STRASBOURG;67089;CEDEX;0811 012 012;03 90 40 06 99
04;400;0000;Regime des Subsistants;Caisses de Prévoyance et de Retraite de la SNCF - CPR SNCF;110;001;17 avenue du général Leclerc;;Marseille ;13347;cedex 1;04.95.04.04.04;
07;225;0000;Regime minier de securite sociale;Régime Minier de Sécurité Sociale;225;022;77, avenue de Ségur;;PARIS;75714;CEDEX 15;01.45.66.34.80;01.45.66.36.92
02;511;0000;REIMS;Régime Agricole;511;541;24. boulevard Louis-Roederer;;REIMS;51077;CEDEX;03.26.40.88.00 ;03.26.40.87.50
02;515;0000;REIMS;Régime Agricole;511;541;24. boulevard Louis-Roederer;;REIMS;51077;CEDEX;03.26.40.88.00 ;03.26.40.87.50
01;511;0000;REIMS;Régime Général;511;013;14-16, Rue du Ruisselet;;REIMS;51086;CEDEX;03 26 84 40 40;
01;351;0000;RENNES;Régime Général;351;018;Cours des Alliés;BP 34 A;RENNES;35024;CEDEX 9;02 23 42 31 32;02 23 42 31 30
02;351;0000;RENNES;Régime Agricole;351;351;10. avenue des Français Libres;;RENNES;35027;CEDEX;02.99.01.80.80;02.99.31.52.16
02;352;0000;RENNES;Régime Agricole;352;351;ZAC de Saint Sulpice  Bât. H;14 rue du Patis Tatelin   CS 80831;RENNES;35708;CEDEX 7;02 99 87 15 80;
02;355;0000;RENNES;Régime Agricole;351;351;10. avenue des Français Libres;;RENNES;35027;CEDEX;02.99.01.80.80 ;02.99.31.52.16
01;421;0000;ROANNE;Régime Général;421;016;26, Place des Promenades Populle;;ROANNE;42321;CEDEX;0 820 904 123;
01;121;0000;RODEZ;Régime Général;121;002;Avenue de Bamberg;;RODEZ;12020;CEDEX 9;0 811 709 012;
02;121;0000;RODEZ;Régime Agricole;121;821;15-17. avenue Victor Hugo;;RODEZ;12022;CEDEX;05.63.48.40.40 ;05.63.48.40.99
02;122;0000;RODEZ;Régime Agricole;122;821;Résidence Le Médicis;6 avenue de l'Hôpital    BOURRAN;RODEZ;12000;;05 65 68 60 11;
02;125;0000;RODEZ;Régime Agricole;121;821;15-17. avenue Victor Hugo;;RODEZ;12022;CEDEX;05.63.48.40.40 ;05.63.48.40.99
02;762;0000;ROUEN;Régime Agricole;762;591;65 avenue de Bretagne;;ROUEN;76026;CEDEX 1;02 35 98 30 76;
03;039;3200;S.I.M.S.A. MUTUELLE ACTION (PICARDIE);Régime Social des Indépendants - RSI;127;001;106, rue Faidherbe;;NOGENT SUR OISE ;60184;CEDEX ;03.44.74.30.30;
03;025;5200;S.M.A.C.I. des VOSGES (LORRAINE);Régime Social des Indépendants - RSI;085;001;55, rue de la Xavée;BP 131 ;REMIREMONT ;88213;CEDEX ;03.29.26.11.70;
02;221;0000;SAINT BRIEUC;Régime Agricole;221;351;12. rue de Paimpont;B.P. 68 ;SAINT-BRIEUC ;22024;CEDEX;02.96.78.87.00 ;02.96.78.87.59
02;222;0000;SAINT BRIEUC;Régime Agricole;222;351;7, Bld. Clémenceau;;SAINT-BRIEUC;22014;CEDEX;02 96 68 35 87;
02;225;0000;SAINT BRIEUC;Régime Agricole;221;351;12. rue de Paimpont;B.P. 68 ;SAINT-BRIEUC ;22024;CEDEX;02.96.78.87.00 ;02.96.78.87.59
01;974;0000;SAINT DENIS;Régime Général;974;027;4 Boulevard Doret;;SAINT DENIS;97704;CEDEX 9;02 62 40 33 40;
02;501;0000;SAINT LO;Régime Agricole;501;351;9. place du Champ-de-Mars;B.P. 205 ;SAINT-LO ;50005;CEDEX;02.33.06.40.00 ;02.33.06.42.00
02;502;0000;SAINT LO;Régime Agricole;502;752;58, rue de la Marne;;SAINT-LO;50014;CEDEX;02 33 57 27 48;
02;505;0000;SAINT LO;Régime Agricole;501;351;9. place du Champ-de-Mars;B.P. 205 ;SAINT-LO ;50005;CEDEX;02.33.06.40.00 ;02.33.06.42.00
02;421;0000;SAINT PRIEST EN JAREZ;Régime Agricole;421;381;43. avenue Albert-Raimond;B.P. 51 ;ST-PRIEST-EN-JAREZ;42275;CEDEX;04.77.91.54.83;04.77.91.55.58
02;425;0000;SAINT PRIEST EN JAREZ;Régime Agricole;421;381;43. avenue Albert-Raimond;B.P. 51 ;ST-PRIEST-EN-JAREZ ;42275;CEDEX;04.77.91.54.72;04.77.91.55.25
02;171;0000;SAINTES;Régime Agricole;171;171;1 Bd Vladimir;Fief Montlouis;SAINTES;17106;CEDEX;05.46.97.50.85;05.46.93.84.26
02;175;0000;SAINTES;Régime Agricole;171;171;1 Bd Vladimir;Fief Montlouis;SAINTES ;17106;CEDEX;05.46.97.50.87;05.46.93.84.26
01;572;0000;SARREGUEMINES;Régime Général;572;017;2, Rue de l'Ecole;BP 31169;SARREGUEMINES;57217;CEDEX;03 87 95 80 00;
01;672;0000;SELESTAT;Régime Général;672;017;2, Avenue Schweisguth;;SELESTAT;67605;CEDEX;0820904152;
15;751;0000;Senat;Caisses Autonomes de Sécurité Sociale du Sénat;751;001;15, rue Vaugirard ;;PARIS ;75291;CEDEX 06;01.42.34.20.33;01.42.34.35.29
99;491;0617;SMEBA Angers;Sections Locales Mutalistes - SLM;492;074;50 bis boulevard du Roi René;BP 50705;ANGERS;49007;CEDEX 01;08 25 83 41 70;
99;291;0617;SMEBA Brest;Sections Locales Mutalistes - SLM;293;074;32 r Prof Langevin ;;BREST ;29200;;02 98 47 24 29;
99;492;0617;SMEBA Cholet;Sections Locales Mutalistes - SLM;493;074;5 bd Pierre Lecoq ;;CHOLET ;49300;;02 41 71 81 86;02 41 71 81 86
99;851;0617;SMEBA La Roche sur Yon;Sections Locales Mutalistes - SLM;852;074;2 pl Marché ;;LA ROCHE SUR YON ;85000;;02 51 36 12 60;
99;531;0617;SMEBA Laval;Sections Locales Mutalistes - SLM;532;074;2 r Lieutenant  ;;LAVAL ;53000;;02 43 56 17 05;
99;721;0617;SMEBA Le Mans;Sections Locales Mutalistes - SLM;722;074;34 av François Mitterrand ;;LE MANS ;72000;;02 43 39 90 20; 02 43 39 90 29
99;441;0617;SMEBA Nantes;Sections Locales Mutalistes - SLM;442;074;7 all Duguay Trouin ;;NANTES ;44000;;02 40 35 90 90; 02 40 35 90 87
99;292;0617;SMEBA Quimper;Sections Locales Mutalistes - SLM;294;074;Résidence E Bernard ;4 pl Locronan  ;QUIMPER ;29000;;02 98 55 69 19;
99;351;0617;SMEBA Rennes;Sections Locales Mutalistes - SLM;352;074;4 r Victor Hugo  ;;RENNES ;35000;;02 99 78 84 54 ; 02 99 78 84 60
99;221;0617;SMEBA ST Brieuc;Sections Locales Mutalistes - SLM;222;074;2 bd Waldeck Rousseau  ;;SAINT BRIEUC ;22000;;02 96 33 62 11;
99;561;0617;SMEBA Vannes;Sections Locales Mutalistes - SLM;562;074;13 r Hoche ;;VANNES ;56000;;02 97 54 17 67;02 97 54 92 86
99;161;0617;SMECO Angouleme;Sections Locales Mutalistes - SLM;163;007;5 bd Berthelot ;;ANGOULEME ;16000;;05 45 37 37 84;
99;411;0617;SMECO Blois;Sections Locales Mutalistes - SLM;083;007;16 r St Lubin ;;BLOIS ;41000;;02 54 58 80 51;
99;181;0617;SMECO Bourges;Sections Locales Mutalistes - SLM;078;007;14 r Calvin   ;;BOURGES;18000;;02 48 02 15 00;
99;281;0617;SMECO Chartres;Sections Locales Mutalistes - SLM;283;007;16 r Ormes ;;CHARTRES;28000;;02 37 84 06 99;
99;361;0617;SMECO Chateauroux;Sections Locales Mutalistes - SLM;362;007;31 r Poste ;;CHATEAUROUX ;36000;;02 54 08 04 43;
99;171;0617;SMECO La Rochelle;Sections Locales Mutalistes - SLM;033;007;Le Gabut;3 Passage du Drakar;La Rochelle;17000;;05.46.41.81.54;
99;791;0617;SMECO Niort;Sections Locales Mutalistes - SLM;792;007;13 r Alsace Lorraine ;;NIORT ;79000;;05 49 76 10 43;
99;451;0617;SMECO Orleans;Sections Locales Mutalistes - SLM;047;007;2 r St Paul ;;ORLEANS ;45000;;02 38 53 10 11;
99;861;0617;SMECO Poitiers;Sections Locales Mutalistes - SLM;058;007;73 r Cathédrale ;;POITIERS;86000;;05 49 88 38 57;
99;371;0617;SMECO Tours;Sections Locales Mutalistes - SLM;039;007;4 r Chanoineau ;;TOURS ;37000;;02 47 20 88 17;
99;611;0617;SMENO Alencon;Sections Locales Mutalistes - SLM;613;129;;BP 1171 -   ;Rouen Saint-Sever ;76176;Cedex ;02 32 18 05 33;
99;801;0617;SMENO Amiens;Sections Locales Mutalistes - SLM;803;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;591;0617;SMENO Armentieres;Sections Locales Mutalistes - SLM;107;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;621;0617;SMENO Arras;Sections Locales Mutalistes - SLM;626;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;601;0617;SMENO Beauvais;Sections Locales Mutalistes - SLM;603;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;622;0617;SMENO Boulogne;Sections Locales Mutalistes - SLM;627;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;623;0617;SMENO Calais;Sections Locales Mutalistes - SLM;628;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;141;0617;SMENO Calvados;Sections Locales Mutalistes - SLM;143;129;;BP 1171 - ;Rouen Saint-Sever ;76176;Cedex ;02 32 18 05 33;
99;592;0617;SMENO Cambrai;Sections Locales Mutalistes - SLM;137;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;602;0617;SMENO Creil;Sections Locales Mutalistes - SLM;604;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;593;0617;SMENO Douai;Sections Locales Mutalistes - SLM;108;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;594;0617;SMENO Dunkerque;Sections Locales Mutalistes - SLM;113;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;271;0617;SMENO Evreux;Sections Locales Mutalistes - SLM;272;129;;BP 1171 - ;Rouen Saint-Sever ;76176;Cedex ;02 32 18 05 33;
99;021;0617;SMENO Laon;Sections Locales Mutalistes - SLM;021;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;763;0617;SMENO Le Havre;Sections Locales Mutalistes - SLM;123;129;;BP 1171 -  ;Rouen Saint-Sever ;76176;Cedex ;02 32 18 05 33;
99;624;0617;SMENO Lens;Sections Locales Mutalistes - SLM;629;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;595;0617;SMENO Lille;Sections Locales Mutalistes - SLM;114;129;45, boulevard de la Liberté;;LILLE;59046;;0 820 42 34 23;
99;596;0617;SMENO Maubeuge;Sections Locales Mutalistes - SLM;116;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;597;0617;SMENO Roubaix;Sections Locales Mutalistes - SLM;117;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;764;0617;SMENO Rouen;Sections Locales Mutalistes - SLM;126;129;;BP 1171 - ;Rouen Saint-Sever ;76176;Cedex ;02 32 18 05 33;
99;501;0617;SMENO Saint Lo;Sections Locales Mutalistes - SLM;503;129;;BP 1171 -  ;Rouen Saint-Sever ;76176;Cedex ;02 32 18 05 33;
99;022;0617;SMENO St Quentin;Sections Locales Mutalistes - SLM;022;129;;;Lille  ;59040;Cedex;03 59 57 98 00;
99;598;0617;SMENO Tourcoing;Sections Locales Mutalistes - SLM;118;129;;;Lille ;59040;Cedex ;03 59 57 98 00;
99;599;0617;SMENO Valenciennes;Sections Locales Mutalistes - SLM;119;129;;;Lille  ;59040;Cedex;03 59 57 98 00;
99;971;0617;SMERAG;Sections Locales Mutalistes - SLM;971;097;27 r Achille René Boisneuf ;;POINTE A PITRE   ;97110;;0590 89 29 30;0590 21 35 35
99;972;0617;SMERAG;Sections Locales Mutalistes - SLM;972;097;35 r Victor Schoelcher ;;FORT DE FRANCE   ;97200;;0596 72 82 00;
99;973;0617;SMERAG;Sections Locales Mutalistes - SLM;973;097;76 r Justin Catayée ;;CAYENNE;97300;;0594 25 21 84;0594 25 21 85
99;891;0617;SMEREB Auxerre;Sections Locales Mutalistes - SLM;073;007;6, rue Marie Noël;;AUXERRE;89000;;03.86.52.89.18;
99;901;0617;SMEREB Belfort;Sections Locales Mutalistes - SLM;062;007;3 r Metz Juteau ;;BELFORT;90000;;03 84 55 02 95;
99;251;0617;SMEREB Besancon;Sections Locales Mutalistes - SLM;036;007;22 r Ronchaux ;;BESANCON ;25000;;03 81 81 36 38;
99;211;0617;SMEREB Dijon;Sections Locales Mutalistes - SLM;034;007;11 Ter bd Voltaire ;;DIJON ;21000;;03 80 65 21 27;
99;711;0617;SMEREB Le Creusot;Sections Locales Mutalistes - SLM;053;007;34 r Mar Leclerc ;;LE CREUSOT ;71200;;03 85 55 85 78;
99;391;0617;SMEREB Lons le Saunier;Sections Locales Mutalistes - SLM;082;007;26, rue Lecourbe;;Lons le saunier;39000;;03.84.47.69.39;
99;252;0617;SMEREB Montbeliard;Sections Locales Mutalistes - SLM;079;007;3 r Metz Juteau  ;;BELFORT;90000;;03 84 55 02 95;
99;581;0617;SMEREB Nevers;Sections Locales Mutalistes - SLM;048;007;20 r Charles Roy ;;NEVERS ;58000;;03 86 36 96 96;
99;751;0617;SMEREP;Sections Locales Mutalistes - SLM;753;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;771;0617;SMEREP;Sections Locales Mutalistes - SLM;773;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;781;0617;SMEREP;Sections Locales Mutalistes - SLM;783;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;911;0617;SMEREP;Sections Locales Mutalistes - SLM;913;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;921;0617;SMEREP;Sections Locales Mutalistes - SLM;127;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;931;0617;SMEREP;Sections Locales Mutalistes - SLM;934;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;941;0617;SMEREP;Sections Locales Mutalistes - SLM;943;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;951;0617;SMEREP;Sections Locales Mutalistes - SLM;952;097;16 Boulevard du Général Leclerc;;CLICHY;92115;Cedex;01 56 54 36 34;
99;741;0617;SMERRA Annecy;Sections Locales Mutalistes - SLM;056;007;4 r St François de Sales ;;ANNECY ;74000;;04 50 52 99 35;
99;011;0617;SMERRA Bourg en Bresse;Sections Locales Mutalistes - SLM;084;007;43 r Jaboulay ;;LYON  ;69007;;04 72 76 70 70;
99;731;0617;SMERRA Chambery;Sections Locales Mutalistes - SLM;054;007;123 r Michaud ;;CHAMBERY ;73000;;04 79 33 34 34;
99;631;0617;SMERRA Clermont Ferrand;Sections Locales Mutalistes - SLM;049;007;63 bd Côte Blatin ;;CLERMONT FERRAND ;63000;;04 73 35 16 95;
99;381;0617;SMERRA Grenoble;Sections Locales Mutalistes - SLM;042;007;15 r St Joseph ;;GRENOBLE  ;38000;;04 76 87 88 33;
99;691;0617;SMERRA Lyon;Sections Locales Mutalistes - SLM;032;007;43 r Jaboulay ;;LYON  ;69007;;04 72 76 70 70;
99;031;0617;SMERRA Montlucon;Sections Locales Mutalistes - SLM;076;007;32 r Faubourg St Pierre  ;;MONTLUCON ;03100;;04 70 28 31 78;
99;072;0617;SMERRA Privas;Sections Locales Mutalistes - SLM;060;007;;;;;;;
99;421;0617;SMERRA Roanne;Sections Locales Mutalistes - SLM;044;007;14 pl Hôtel de Ville ;;ROANNE ;42300;;04 77 67 78 96;
99;422;0617;SMERRA Saint Etienne;Sections Locales Mutalistes - SLM;046;007;37 r 11 Novembre ;;SAINT ETIENNE ;42000;;04 77 80 02 17;
99;261;0617;SMERRA Valence;Sections Locales Mutalistes - SLM;038;007;34 av Prés Herriot ;;VALENCE ;26000;;04 75 56 48 76;
99;382;0617;SMERRA VIENNE;Sections Locales Mutalistes - SLM;043;007;;;;;;;
03;011;5400;SMPIV - RADIANCE (BRETAGNE);Régime Social des Indépendants - RSI;042;001;1, cours des Alliés;;RENNES;35029;CEDEX;02.99.29.66.00;
94;194;0153;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0173;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0183;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0193;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0203;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0233;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0263;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0393;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0403;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0458;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0608;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC	;BORDEAUX;33082;CEDEX;08 21 22 20 66;
94;194;0788;SOLSANTIS;MFP Services;194;073;CS 91325;16 rue THEODORE BLANC;BORDEAUX;33082;CEDEX;08 21 22 20 66;
01;221;0000;ST BRIEUC;Régime Général;221;018;106, Boulevard Hoche;;SAINT-BRIEUC;22024;CEDEX 1;0 820 904 179;
01;501;0000;ST LO;Régime Général;501;001;Montée du Bois André;;SAINT LO;50012;CEDEX;02 33 06 58 00;
01;442;0000;ST NAZAIRE;Régime Général;442;023;9 rue Gaëtan Rondeau;;NANTES;44958;CEDEX 9;0811709044;
01;022;0000;ST QUENTIN;Régime Général;022;011;29, Boulevard Roosevelt;BP 606;SAINT QUENTIN;02323;CEDEX;03 23 08 41 41;
02;671;0000;STRASBOURG;Régime Agricole;671;541;9 , rue de Guebwiller;;COLMAR;68023;CEDEX ;03 89 20 78 68;03 89 20 79 00
02;672;0000;STRASBOURG;Régime Agricole;672;541;32 rue de l'Industrie;BP 90439;ILLKIRCH;67412;CEDEX;03 90 40 06 90;
02;675;0000;STRASBOURG;Régime Agricole;671;541;9 rue de Guebwiller;;Colmar;68023;CEDEX ;03 89 20 78 68;03 89 20 79 00
02;651;0000;TARBES;Régime Agricole;651;641;22. rue de Cronstadt ;B.P. 119 ;TARBES;65022;CEDEX ;05.62.34.39.95 ;05.62.51.07.46
02;652;0000;TARBES;Régime Agricole;652;641;Résidence Foch;23, rue Larrey;TARBES;65000;;05 62 56 91 79;
02;655;0000;TARBES;Régime Agricole;651;641;22. rue de Cronstadt;B.P. 119 ;TARBES;65022;CEDEX;05.62.34.39.95 ;05.62.51.07.46
01;651;0000;TARBES;Régime Général;651;002;8, Place au Bois;;TARBES;65021;CEDEX 9;0820 904 135;05 62 34 49 34
01;573;0000;THIONVILLE;Régime Général;573;017;2, Allée Bel Air;BP 50351;THIONVILLE;57128;CEDEX;03 82 55 94 00;03 82 55 94 99
02;832;0000;TOULON;Régime Agricole;832;752;34, rue Picot;;TOULON;83000;;04 94 93 08 46;
01;831;0000;TOULON;Régime Général;831;021;Rue Emile Ollivier;BP 328;TOULON;83082;CEDEX;04 94 46 87 00;
01;311;0000;TOULOUSE;Régime Général;311;002;3 Bld Prof. Léopold Escande;;TOULOUSE;31093;CEDEX 9;05.62.73.81.20;
02;311;0000;TOULOUSE;Régime Agricole;311;821;61, allée de Brienne;;TOULOUSE;31064;CEDEX;05.61.10.40.40 ;05.61.22.46.64
02;312;0000;TOULOUSE;Régime Agricole;312;821;1, Place Occitane;;TOULOUSE;31041;CEDEX 9;05 62 30 53 10;
02;315;0000;TOULOUSE;Régime Agricole;311;821;61. allée de Brienne;;TOULOUSE;31064;CEDEX;05.61.10.40.40 ;05.61.22.46.64
01;598;0000;TOURCOING;Régime Général;598;011;2 Place Sébastopol;BP 700;TOURCOING;59208;CEDEX;03 20 25 72 00;03 20 25 72 69
01;371;0000;TOURS;Régime Général;371;008;Cité Administrative du Champ Girault;36 Rue Edouard Vaillant;TOURS;37035;CEDEX  9;36 46;
02;371;0000;TOURS;Régime Agricole;371;411;MSA Berry Touraine 19 Avenue de Vendôme;CS 72301;BLOIS;41023;CEDEX;02 54 44 87 87;02 54 74 82 97
02;372;0000;TOURS;Régime Agricole;372;411;39ter, Bld. Heurteloup;;TOURS;37000;;02 47 05 56 96;
02;375;0000;TOURS;Régime Agricole;371;411;31. rue Michelet;;TOURS;37040;CEDEX;02.47.31.61.50;02.47.31.68.42
01;101;0000;TROYES;Régime Général;101;013;113, Rue Etienne Pédron;CS 90500;TROYES;10030;CEDEX;3646;
02;101;0000;TROYES;Régime Agricole;101;541;1 avenue du Maréchal Joffre;;TROYES;10032;CEDEX;03.25.43.54.00 ;03.25.43.54.74
02;102;0000;TROYES;Régime Agricole;102;541;127, rue Emile Zola;;TROYES;10000;;03 25 72 55 50;03 25 72 55 52
02;105;0000;TROYES;Régime Agricole;101;541;1 avenue du Maréchal Joffre;;TROYES;10032;CEDEX;03.25.43.54.00 ;03.25.43.54.74
01;191;0000;TULLE;Régime Général;191;008;6 Rue Souham;;TULLE;19033;CEDEX;0820904133;
02;191;0000;TULLE;Régime Agricole;191;821;Champeau;B.P. 20 ;TULLE;19019;CEDEX;05.55.93.40.40 ;05.55.26.26.67
02;195;0000;TULLE;Régime Agricole;191;821;Champeau;B.P. 20 ;TULLE;19019;CEDEX;05.55.93.40.40 ;05.55.26.26.67
03;050;5200;U.T.I.M. (PROF. ARTIS. ILE DE France);Régime Social des Indépendants - RSI;160;002;14, rue René Cassin;;MELUN;77014;CEDEX;01.64.71.40.00;
03;047;5100;U.T.I.M. (PROF. INDUST. COMM. ILE DE France);Régime Social des Indépendants - RSI;154;002;14, rue René Cassin;;MELUN;77014;CEDEX;01.64.71.39.99;01.60.68.89.25
03;034;3400;UMCAPI;Régime Social des Indépendants - RSI;205;001;1, place de la Vacquerie;CS 90335;ARRAS;62026;CEDEX;03.27.28.82.19;
03;034;4100;UMCAPI;Régime Social des Indépendants - RSI;319;001;1, place de la Vacquerie;CS 90335;ARRAS;62026;CEDEX;03.27.28.82.19;
03;005;2300;UMCAPI;Régime Social des Indépendants - RSI;221;002;;;;;;;
03;013;2300;UMCAPI;Régime Social des Indépendants - RSI;225;001;7, avenue de la Gare;BP 242;CHATEAUROUX;36005;CEDEX;02.54.07.23.02;
03;037;2300;UMCAPI;Régime Social des Indépendants - RSI;234;001;45-49 avenue jean Moulin;CS 60000;LA ROCHELLE;17034;Cedex 1;0 811 700 117;néant
03;052;2300;UMCAPI;Régime Social des Indépendants - RSI;240;002;45-49, AVENUE JEAN MOULIN;;LA ROCHELLE;17034;;05 46 45 04 04;05 46 44 99 79
03;041;4100;UMCAPI;Régime Social des Indépendants - RSI;132;002;Madame LIORIT;45 à 49 avenue Jean Moulin;LA ROCHELLE;17034;CEDEX;05 46 52 32 25;
03;041;5500;UMCAPI;Régime Social des Indépendants - RSI;134;002;Madame LIORIT;45 à 49, avenue Jean Moulin;LA ROCHELLE;17034;CEDEX;05 46 52 32 25;
03;039;2300;UMCAPI;Régime Social des Indépendants - RSI;313;001;;;;;;;
03;005;5100;UNION MTNS SUD-OUEST;Régime Social des Indépendants - RSI;015;002;23, rue Bodin;;PERIGUEUX;24014;CEDEX;05.53.02.18.50;05.53.09.30.03
03;005;5200;UNION MTNS SUD-OUEST;Régime Social des Indépendants - RSI;016;002;8, terrasse du Front du Médoc;;BORDEAUX;33089;CEDEX;05.56.01.58.40;05.56.01.58.39
03;005;5500;UNION MTNS SUD-OUEST;Régime Social des Indépendants - RSI;019;002;38, allées Marines;;BAYONNE;64112;CEDEX;05.59.44.75.00;05.59.44.75.91
03;027;4400;UNION MTNS SUD-OUEST;Régime Social des Indépendants - RSI;095;002;Résidence Lamartine;4, rue Saint Vincent de Paul;TARBES;65000;;05.62.44.21.22;
03;009;3100;UNION RMPI;Régime Social des Indépendants - RSI;029;001;36, rue de Parpas;;AUTUN;71407;CEDEX;09.69.36.40.00;03.85.86.26.13
03;001;3300;UNION RMPI;Régime Social des Indépendants - RSI;200;002;95 rue vendome;;LYON;69453;CEDEX 06 ;04.72.44.42.45;
03;011;5300;UNION RMPI;Régime Social des Indépendants - RSI;041;001;Boulevard de la Résistance;BP 325 ;VANNES ;56018;;02.97.63.27.18;
03;034;3200;UNION RMPI;Régime Social des Indépendants - RSI;204;001;281 RUE NATIONALE;BP 69;LILLE;59003;CEDEX;03.20.14.41.60;
03;039;3100;UNION RMPI;Régime Social des Indépendants - RSI;126;001;20, place Parmentier;;AMIENS;80057;CEDEX 1;03.22.82.82.32;
03;029;3100;UNION RMPI;Régime Social des Indépendants - RSI;102;001;37, rue Demées;BP 114;ALENCON;61004;;02.33.80.39.40;02.33.80.39.49
03;045;3200;UNION RMPI;Régime Social des Indépendants - RSI;143;002;95, rue Vendôme;;LYON ;69453;CEDEX 06 ;04.78.89.57.57;
03;041;3200;UNION RMPI;Régime Social des Indépendants - RSI;131;002;Monsieur PROST;1, boulevard Liédot;ANGOULEME;16014;CEDEX;05 45 90 15 50;
03;007;5400;UTIM CENTRE;Régime Social des Indépendants - RSI;027;002;11, cours Victor Hugo;;LE PUY EN VELAY;43000;;04 71 04 70 50;04 71 04 70 51
03;009;5500;UTIM CENTRE;Régime Social des Indépendants - RSI;034;001;8, rue Creuse;;NEVERS ;58014;CEDEX ;03.86.59.74.15;03.86.59.80.13
